,orderID,anon_customer,order_date,start_ship_date,anon_rep,anon_product_line,anon_product,Qty (Units),line_item_total,anon_category
582,8ec12c89,Customer_87,2022-07-24 06:21 PM,2022-07-25,Sales Rep_1,Product_Line_7,Product_87,3.2,"$2,240.00",Category_1
583,8ec12c89,Customer_87,2022-07-24 06:21 PM,2022-07-25,Sales Rep_1,Product_Line_7,Product_86,27.25,"$19,075.00",Category_1
584,8ec12c89,Customer_87,2022-07-24 06:21 PM,2022-07-25,Sales Rep_1,Product_Line_7,Product_89,5.35,"$3,745.00",Category_1
585,8ec12c89,Customer_87,2022-07-24 06:21 PM,2022-07-25,Sales Rep_1,Product_Line_7,Product_91,4.05,"$2,835.00",Category_1
586,8ec12c89,Customer_87,2022-07-24 06:21 PM,2022-07-25,Sales Rep_1,Product_Line_7,Product_91,1.05,$735.00,Category_1
587,66b8d561,Customer_74,2022-07-25 10:04 AM,2022-07-28,Sales Rep_1,Product_Line_7,Product_97,1.0,"$1,250.00",Category_1
588,66b8d561,Customer_74,2022-07-25 10:04 AM,2022-07-28,Sales Rep_1,Product_Line_7,Product_91,2.0,"$2,600.00",Category_1
589,07130514,Customer_78,2022-07-25 11:54 AM,2022-07-27,Sales Rep_1,Product_Line_7,Product_93,50.0,$200.00,Category_1
590,07130514,Customer_78,2022-07-25 11:54 AM,2022-07-27,Sales Rep_1,Product_Line_7,Product_94,50.0,$200.00,Category_1
591,07130514,Customer_78,2022-07-25 11:54 AM,2022-07-27,Sales Rep_1,Product_Line_7,Product_98,50.0,$200.00,Category_1
592,07130514,Customer_78,2022-07-25 11:54 AM,2022-07-27,Sales Rep_1,Product_Line_7,Product_90,50.0,$250.00,Category_1
593,07130514,Customer_78,2022-07-25 11:54 AM,2022-07-27,Sales Rep_1,Product_Line_7,Product_92,50.0,$250.00,Category_1
594,07130514,Customer_78,2022-07-25 11:54 AM,2022-07-27,Sales Rep_1,Product_Line_7,Product_99,50.0,$200.00,Category_1
595,9ba4b924,Customer_31,2022-07-25 12:23 PM,2022-07-28,Sales Rep_1,Product_Line_7,Product_94,200.0,$600.00,Category_1
596,9ba4b924,Customer_31,2022-07-25 12:23 PM,2022-07-28,Sales Rep_1,Product_Line_7,Product_98,200.0,$600.00,Category_1
597,9ba4b924,Customer_31,2022-07-25 12:23 PM,2022-07-28,Sales Rep_1,Product_Line_7,Product_92,200.0,$800.00,Category_1
598,61fc449e,Customer_73,2022-07-25 03:41 PM,2022-07-28,Sales Rep_1,Product_Line_7,Product_87,1.0,"$1,050.00",Category_1
599,61fc449e,Customer_73,2022-07-25 03:41 PM,2022-07-28,Sales Rep_1,Product_Line_7,Product_89,1.0,"$1,300.00",Category_1
600,61fc449e,Customer_73,2022-07-25 03:41 PM,2022-07-28,Sales Rep_1,Product_Line_7,Product_97,1.0,"$1,250.00",Category_1
601,ed83fa37,Customer_88,2022-07-26 03:00 PM,2022-07-28,Sales Rep_4,Product_Line_7,Product_96,5.0,"$4,750.00",Category_1
602,f9bf5fa2,Customer_64,2022-07-26 03:35 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_100,128.0,"$1,664.00",Category_1
603,f9bf5fa2,Customer_64,2022-07-26 03:35 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_93,100.0,$400.00,Category_1
604,f9bf5fa2,Customer_64,2022-07-26 03:35 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_101,128.0,"$1,792.00",Category_1
605,f9bf5fa2,Customer_64,2022-07-26 03:35 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_98,100.0,$400.00,Category_1
606,f9bf5fa2,Customer_64,2022-07-26 03:35 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_102,128.0,"$1,920.00",Category_1
607,f9bf5fa2,Customer_64,2022-07-26 03:35 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_90,100.0,$500.00,Category_1
608,f9bf5fa2,Customer_64,2022-07-26 03:35 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_52,128.0,"$1,920.00",Category_1
609,f9bf5fa2,Customer_64,2022-07-26 03:35 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_92,100.0,$500.00,Category_1
610,f9bf5fa2,Customer_64,2022-07-26 03:35 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_103,128.0,"$1,792.00",Category_1
611,f9bf5fa2,Customer_64,2022-07-26 03:35 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_99,100.0,$400.00,Category_1
612,427a5ef8,Customer_65,2022-07-26 03:42 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_100,128.0,"$1,664.00",Category_1
613,427a5ef8,Customer_65,2022-07-26 03:42 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_104,128.0,"$1,664.00",Category_1
614,427a5ef8,Customer_65,2022-07-26 03:42 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_94,100.0,$400.00,Category_1
615,427a5ef8,Customer_65,2022-07-26 03:42 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_101,128.0,"$1,792.00",Category_1
616,427a5ef8,Customer_65,2022-07-26 03:42 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_98,100.0,$400.00,Category_1
617,427a5ef8,Customer_65,2022-07-26 03:42 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_102,128.0,"$1,920.00",Category_1
618,427a5ef8,Customer_65,2022-07-26 03:42 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_90,100.0,$500.00,Category_1
619,427a5ef8,Customer_65,2022-07-26 03:42 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_52,128.0,"$1,920.00",Category_1
620,427a5ef8,Customer_65,2022-07-26 03:42 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_92,100.0,$500.00,Category_1
621,427a5ef8,Customer_65,2022-07-26 03:42 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_103,128.0,"$1,792.00",Category_1
622,427a5ef8,Customer_65,2022-07-26 03:42 PM,2022-08-11,Sales Rep_1,Product_Line_7,Product_99,100.0,$400.00,Category_1
623,07130514,Customer_78,2022-07-25 11:54 AM,2022-07-27,Sales Rep_1,Product_Line_7,Product_96,0.5,$600.00,Category_1
624,447d7c18,Customer_89,2022-07-27 07:55 PM,2022-08-10,Sales Rep_1,Product_Line_7,Product_87,3.0,"$2,700.00",Category_1
625,447d7c18,Customer_89,2022-07-27 07:55 PM,2022-08-10,Sales Rep_1,Product_Line_7,Product_86,3.0,"$2,700.00",Category_1
626,447d7c18,Customer_89,2022-07-27 07:55 PM,2022-08-10,Sales Rep_1,Product_Line_7,Product_91,4.0,"$3,600.00",Category_1
627,447d7c18,Customer_89,2022-07-27 07:55 PM,2022-08-10,Sales Rep_1,Product_Line_7,Product_100,64.0,$768.00,Category_1
628,447d7c18,Customer_89,2022-07-27 07:55 PM,2022-08-10,Sales Rep_1,Product_Line_7,Product_101,64.0,$832.00,Category_1
629,447d7c18,Customer_89,2022-07-27 07:55 PM,2022-08-10,Sales Rep_1,Product_Line_7,Product_104,64.0,$768.00,Category_1
630,864bd0ea,Customer_24,2022-07-29 10:41 AM,2022-08-04,Sales Rep_1,Product_Line_7,Product_87,2.0,"$2,100.00",Category_1
631,864bd0ea,Customer_24,2022-07-29 10:41 AM,2022-08-04,Sales Rep_1,Product_Line_7,Product_97,3.0,"$3,600.00",Category_1
632,110118c8,Customer_74,2022-07-29 11:30 AM,2022-08-04,Sales Rep_1,Product_Line_7,Product_86,2.0,"$2,400.00",Category_1
633,110118c8,Customer_74,2022-07-29 11:30 AM,2022-08-04,Sales Rep_1,Product_Line_7,Product_97,2.0,"$2,400.00",Category_1
634,110118c8,Customer_74,2022-07-29 11:30 AM,2022-08-04,Sales Rep_1,Product_Line_7,Product_89,2.0,"$2,500.00",Category_1
635,110118c8,Customer_74,2022-07-29 11:30 AM,2022-08-04,Sales Rep_1,Product_Line_7,Product_91,2.0,"$2,500.00",Category_1
636,4d5d9f43,Customer_90,2022-08-09 09:43 AM,2022-08-16,Sales Rep_4,Product_Line_6,Product_105,8.1,"$20,250.00",Category_3
637,fbe29285,Customer_60,2022-08-15 09:31 AM,2022-08-16,Sales Rep_1,Product_Line_7,Product_97,3.0,"$2,700.00",Category_1
638,fbe29285,Customer_60,2022-08-15 09:31 AM,2022-08-16,Sales Rep_1,Product_Line_7,Product_91,3.0,"$2,700.00",Category_1
639,fbe29285,Customer_60,2022-08-15 09:31 AM,2022-08-16,Sales Rep_1,Product_Line_7,Product_89,3.0,"$2,700.00",Category_1
640,fbe29285,Customer_60,2022-08-15 09:31 AM,2022-08-16,Sales Rep_1,Product_Line_7,Product_87,3.0,"$2,700.00",Category_1
641,bdd1f751,Customer_47,2022-08-15 10:43 AM,2022-08-17,Sales Rep_1,Product_Line_7,Product_87,0.89,$712.00,Category_1
642,bdd1f751,Customer_47,2022-08-15 10:43 AM,2022-08-17,Sales Rep_1,Product_Line_7,Product_86,6.0,"$4,800.00",Category_1
643,bdd1f751,Customer_47,2022-08-15 10:43 AM,2022-08-17,Sales Rep_1,Product_Line_7,Product_97,3.0,"$2,400.00",Category_1
644,bdd1f751,Customer_47,2022-08-15 10:43 AM,2022-08-17,Sales Rep_1,Product_Line_7,Product_89,5.0,"$4,000.00",Category_1
645,bdd1f751,Customer_47,2022-08-15 10:43 AM,2022-08-17,Sales Rep_1,Product_Line_7,Product_91,5.0,"$4,000.00",Category_1
646,bdd1f751,Customer_47,2022-08-15 10:43 AM,2022-08-17,Sales Rep_1,Product_Line_7,Product_96,0.69,$552.00,Category_1
647,ab1ef84d,Customer_91,2022-08-15 11:16 AM,2022-08-17,Sales Rep_1,Product_Line_7,Product_86,9.0,"$7,200.00",Category_1
648,ab1ef84d,Customer_91,2022-08-15 11:16 AM,2022-08-17,Sales Rep_1,Product_Line_7,Product_89,4.76,"$3,808.00",Category_1
649,ab1ef84d,Customer_91,2022-08-15 11:16 AM,2022-08-17,Sales Rep_1,Product_Line_7,Product_91,5.37,"$4,296.00",Category_1
650,ef6cb1f9,Customer_84,2022-08-16 07:53 AM,2022-08-18,Sales Rep_1,Product_Line_7,Product_93,50.0,$200.00,Category_1
651,ef6cb1f9,Customer_84,2022-08-16 07:53 AM,2022-08-18,Sales Rep_1,Product_Line_7,Product_86,1.0,"$1,000.00",Category_1
652,ef6cb1f9,Customer_84,2022-08-16 07:53 AM,2022-08-18,Sales Rep_1,Product_Line_7,Product_90,50.0,$250.00,Category_1
653,ef6cb1f9,Customer_84,2022-08-16 07:53 AM,2022-08-18,Sales Rep_1,Product_Line_7,Product_91,1.0,"$1,000.00",Category_1
654,ef6cb1f9,Customer_84,2022-08-16 07:53 AM,2022-08-18,Sales Rep_1,Product_Line_7,Product_52,64.0,$0.00,Category_1
655,ef6cb1f9,Customer_84,2022-08-16 07:53 AM,2022-08-18,Sales Rep_1,Product_Line_7,Product_95,50.0,$200.00,Category_1
656,ef6cb1f9,Customer_84,2022-08-16 07:53 AM,2022-08-18,Sales Rep_1,Product_Line_7,Product_95,100.0,$250.00,Category_1
657,d30f5bc7,Customer_86,2022-07-19 08:45 AM,2022-08-19,Sales Rep_1,Product_Line_7,Product_85,8.0,"$8,800.00",Category_1
658,ab1ef84d,Customer_91,2022-08-15 11:16 AM,2022-08-17,Sales Rep_1,Product_Line_7,Product_97,2.07,"$1,656.00",Category_1
659,20e13932,Customer_75,2022-08-17 10:59 AM,2022-08-19,Sales Rep_1,Product_Line_7,Product_87,1.0,"$1,050.00",Category_1
660,20e13932,Customer_75,2022-08-17 10:59 AM,2022-08-19,Sales Rep_1,Product_Line_7,Product_86,1.0,"$1,150.00",Category_1
661,20e13932,Customer_75,2022-08-17 10:59 AM,2022-08-19,Sales Rep_1,Product_Line_7,Product_85,1.0,"$1,150.00",Category_1
662,20e13932,Customer_75,2022-08-17 10:59 AM,2022-08-19,Sales Rep_1,Product_Line_7,Product_89,1.0,"$1,200.00",Category_1
663,9ac4a0ca,Customer_74,2022-08-20 08:53 AM,2022-08-24,Sales Rep_1,Product_Line_7,Product_87,5.0,"$4,500.00",Category_1
664,9ac4a0ca,Customer_74,2022-08-20 08:53 AM,2022-08-24,Sales Rep_1,Product_Line_7,Product_86,5.0,"$4,500.00",Category_1
665,9ac4a0ca,Customer_74,2022-08-20 08:53 AM,2022-08-24,Sales Rep_1,Product_Line_7,Product_85,5.0,"$4,500.00",Category_1
666,9ac4a0ca,Customer_74,2022-08-20 08:53 AM,2022-08-24,Sales Rep_1,Product_Line_7,Product_89,5.0,"$4,500.00",Category_1
667,9ac4a0ca,Customer_74,2022-08-20 08:53 AM,2022-08-24,Sales Rep_1,Product_Line_7,Product_91,5.0,"$4,500.00",Category_1
668,e6052893,Customer_91,2022-08-25 08:23 AM,2022-08-29,Sales Rep_1,Product_Line_7,Product_87,15.55,"$12,440.00",Category_1
669,e6052893,Customer_91,2022-08-25 08:23 AM,2022-08-29,Sales Rep_1,Product_Line_7,Product_86,18.6,"$14,880.00",Category_1
670,e6052893,Customer_91,2022-08-25 08:23 AM,2022-08-29,Sales Rep_1,Product_Line_7,Product_91,26.0,"$20,800.00",Category_1
671,fc41edfa,Customer_92,2022-08-29 02:15 PM,2022-09-01,Sales Rep_1,Product_Line_7,Product_87,0.5,$550.00,Category_1
672,fc41edfa,Customer_92,2022-08-29 02:15 PM,2022-09-01,Sales Rep_1,Product_Line_7,Product_86,0.5,$550.00,Category_1
673,fc41edfa,Customer_92,2022-08-29 02:15 PM,2022-09-01,Sales Rep_1,Product_Line_7,Product_91,0.5,$575.00,Category_1
674,fc41edfa,Customer_92,2022-08-29 02:15 PM,2022-09-01,Sales Rep_1,Product_Line_7,Product_95,81.0,$324.00,Category_1
675,e984d75e,Customer_72,2022-08-31 11:44 PM,2022-09-09,Sales Rep_1,Product_Line_7,Product_90,100.0,$550.00,Category_1
676,e984d75e,Customer_72,2022-08-31 11:44 PM,2022-09-09,Sales Rep_1,Product_Line_7,Product_95,100.0,$400.00,Category_1
677,8e2344ee,Customer_90,2022-09-06 09:29 AM,2022-09-06,Sales Rep_4,Product_Line_5,Product_40,131.8,$1.32,Category_1
678,b0b21656,Customer_74,2022-09-17 10:47 AM,2022-09-20,Sales Rep_1,Product_Line_7,Product_87,6.0,"$5,100.00",Category_1
679,b0b21656,Customer_74,2022-09-17 10:47 AM,2022-09-20,Sales Rep_1,Product_Line_7,Product_85,6.0,"$5,100.00",Category_1
680,b0b21656,Customer_74,2022-09-17 10:47 AM,2022-09-20,Sales Rep_1,Product_Line_7,Product_89,6.0,"$5,100.00",Category_1
681,b0b21656,Customer_74,2022-09-17 10:47 AM,2022-09-20,Sales Rep_1,Product_Line_7,Product_91,6.0,"$5,100.00",Category_1
682,df19b5b2,Customer_93,2022-09-19 08:34 AM,2022-09-19,Sales Rep_1,Product_Line_7,Product_89,4.0,"$3,200.00",Category_1
683,df19b5b2,Customer_93,2022-09-19 08:34 AM,2022-09-19,Sales Rep_1,Product_Line_7,Product_95,250.0,$750.00,Category_1
684,d9a3af3e,Customer_94,2022-09-19 08:42 AM,2022-09-19,Sales Rep_1,Product_Line_7,Product_87,4.0,"$3,200.00",Category_1
685,d9a3af3e,Customer_94,2022-09-19 08:42 AM,2022-09-19,Sales Rep_1,Product_Line_7,Product_95,250.0,$750.00,Category_1
686,5ef31be7,Customer_95,2022-09-19 08:47 AM,2022-09-19,Sales Rep_1,Product_Line_7,Product_91,4.0,"$3,200.00",Category_1
687,5ef31be7,Customer_95,2022-09-19 08:47 AM,2022-09-19,Sales Rep_1,Product_Line_7,Product_95,250.0,$750.00,Category_1
688,8452d567,Customer_96,2022-09-19 08:56 AM,2022-09-19,Sales Rep_1,Product_Line_7,Product_86,4.0,"$3,200.00",Category_1
689,8452d567,Customer_96,2022-09-19 08:56 AM,2022-09-19,Sales Rep_1,Product_Line_7,Product_95,250.0,$750.00,Category_1
690,b0b21656,Customer_74,2022-09-17 10:47 AM,2022-09-20,Sales Rep_1,Product_Line_7,Product_91,1.0,$4.53,Category_1
691,42344ee1,Customer_97,2022-09-21 10:49 AM,2022-09-22,Sales Rep_3,Product_Line_7,Product_87,5.0,"$4,000.00",Category_1
692,42344ee1,Customer_97,2022-09-21 10:49 AM,2022-09-22,Sales Rep_3,Product_Line_7,Product_85,3.0,"$2,400.00",Category_1
693,42344ee1,Customer_97,2022-09-21 10:49 AM,2022-09-22,Sales Rep_3,Product_Line_7,Product_89,5.0,"$4,000.00",Category_1
694,42344ee1,Customer_97,2022-09-21 10:49 AM,2022-09-22,Sales Rep_3,Product_Line_7,Product_91,7.0,"$5,600.00",Category_1
695,d76605c0,Customer_47,2022-09-26 11:18 AM,2022-09-27,Sales Rep_1,Product_Line_7,Product_87,5.0,"$4,000.00",Category_1
696,d76605c0,Customer_47,2022-09-26 11:18 AM,2022-09-27,Sales Rep_1,Product_Line_7,Product_89,5.0,"$4,000.00",Category_1
697,d76605c0,Customer_47,2022-09-26 11:18 AM,2022-09-27,Sales Rep_1,Product_Line_7,Product_91,10.0,"$8,000.00",Category_1
698,ee90c464,Customer_98,2022-09-27 02:53 PM,2022-09-28,Sales Rep_1,Product_Line_7,Product_87,2.0,"$1,700.00",Category_1
699,ee90c464,Customer_98,2022-09-27 02:53 PM,2022-09-28,Sales Rep_1,Product_Line_7,Product_89,2.0,"$1,700.00",Category_1
700,ee90c464,Customer_98,2022-09-27 02:53 PM,2022-09-28,Sales Rep_1,Product_Line_7,Product_91,2.0,"$1,700.00",Category_1
701,ee90c464,Customer_98,2022-09-27 02:53 PM,2022-09-28,Sales Rep_1,Product_Line_7,Product_91,1.0,$0.01,Category_1
702,bb8a9e76,Customer_99,2022-09-30 05:52 PM,2022-10-03,Sales Rep_1,Product_Line_7,Product_87,1.0,$850.00,Category_1
703,bb8a9e76,Customer_99,2022-09-30 05:52 PM,2022-10-03,Sales Rep_1,Product_Line_7,Product_89,1.0,$850.00,Category_1
704,bb8a9e76,Customer_99,2022-09-30 05:52 PM,2022-10-03,Sales Rep_1,Product_Line_7,Product_91,1.0,$850.00,Category_1
705,7f2b3355,Customer_100,2022-09-30 05:56 PM,2022-10-03,Sales Rep_1,Product_Line_7,Product_87,1.0,$850.00,Category_1
706,7f2b3355,Customer_100,2022-09-30 05:56 PM,2022-10-03,Sales Rep_1,Product_Line_7,Product_89,1.0,$850.00,Category_1
707,7f2b3355,Customer_100,2022-09-30 05:56 PM,2022-10-03,Sales Rep_1,Product_Line_7,Product_91,2.0,"$1,700.00",Category_1
708,970a8ac7,Customer_101,2022-09-30 06:02 PM,2022-10-03,Sales Rep_1,Product_Line_7,Product_87,1.0,$850.00,Category_1
709,970a8ac7,Customer_101,2022-09-30 06:02 PM,2022-10-03,Sales Rep_1,Product_Line_7,Product_89,1.0,$850.00,Category_1
710,970a8ac7,Customer_101,2022-09-30 06:02 PM,2022-10-03,Sales Rep_1,Product_Line_7,Product_91,2.0,"$1,700.00",Category_1
711,4dc326ce,Customer_74,2022-10-01 10:55 AM,2022-10-19,Sales Rep_1,Product_Line_7,Product_87,3.0,"$2,400.00",Category_1
712,4dc326ce,Customer_74,2022-10-01 10:55 AM,2022-10-19,Sales Rep_1,Product_Line_7,Product_89,3.0,"$2,400.00",Category_1
713,4dc326ce,Customer_74,2022-10-01 10:55 AM,2022-10-19,Sales Rep_1,Product_Line_7,Product_91,3.0,"$2,400.00",Category_1
714,ba829dc1,Customer_88,2022-10-03 04:47 PM,2022-10-05,Sales Rep_4,Product_Line_7,Product_91,10.0,"$8,500.00",Category_1
715,bba03f5d,Customer_102,2022-10-06 08:32 AM,2022-10-10,Sales Rep_1,Product_Line_7,Product_87,3.0,"$2,400.00",Category_1
716,bba03f5d,Customer_102,2022-10-06 08:32 AM,2022-10-10,Sales Rep_1,Product_Line_7,Product_89,3.0,"$2,400.00",Category_1
717,bba03f5d,Customer_102,2022-10-06 08:32 AM,2022-10-10,Sales Rep_1,Product_Line_7,Product_91,3.0,"$2,400.00",Category_1
718,60acfdc1,Customer_103,2022-10-06 08:33 AM,2022-10-10,Sales Rep_1,Product_Line_7,Product_87,3.0,"$2,400.00",Category_1
719,60acfdc1,Customer_103,2022-10-06 08:33 AM,2022-10-10,Sales Rep_1,Product_Line_7,Product_89,3.0,"$2,400.00",Category_1
720,60acfdc1,Customer_103,2022-10-06 08:33 AM,2022-10-10,Sales Rep_1,Product_Line_7,Product_91,3.0,"$2,400.00",Category_1
721,7119b403,Customer_60,2022-10-10 11:49 AM,2022-10-11,Sales Rep_1,Product_Line_7,Product_87,3.0,"$2,550.00",Category_1
722,7119b403,Customer_60,2022-10-10 11:49 AM,2022-10-11,Sales Rep_1,Product_Line_7,Product_89,3.0,"$2,550.00",Category_1
723,7119b403,Customer_60,2022-10-10 11:49 AM,2022-10-11,Sales Rep_1,Product_Line_7,Product_91,3.0,"$2,550.00",Category_1
724,e3cc4669,Customer_42,2022-10-10 04:21 PM,2022-10-14,Sales Rep_1,Product_Line_7,Product_87,1.0,$850.00,Category_1
725,e3cc4669,Customer_42,2022-10-10 04:21 PM,2022-10-14,Sales Rep_1,Product_Line_7,Product_89,1.0,$850.00,Category_1
726,e3cc4669,Customer_42,2022-10-10 04:21 PM,2022-10-14,Sales Rep_1,Product_Line_7,Product_91,2.0,"$1,700.00",Category_1
727,e3cc4669,Customer_42,2022-10-10 04:21 PM,2022-10-14,Sales Rep_1,Product_Line_7,Product_92,100.0,$400.00,Category_1
728,124e32a2,Customer_104,2022-10-11 03:54 PM,2022-10-14,Sales Rep_1,Product_Line_7,Product_87,1.0,$850.00,Category_1
729,124e32a2,Customer_104,2022-10-11 03:54 PM,2022-10-14,Sales Rep_1,Product_Line_7,Product_89,1.0,$850.00,Category_1
730,124e32a2,Customer_104,2022-10-11 03:54 PM,2022-10-14,Sales Rep_1,Product_Line_7,Product_91,1.0,$850.00,Category_1
731,124e32a2,Customer_104,2022-10-11 03:54 PM,2022-10-14,Sales Rep_1,Product_Line_7,Product_95,100.0,$0.00,Category_1
732,3a9247ce,Customer_101,2022-10-17 08:41 AM,2022-10-18,Sales Rep_1,Product_Line_7,Product_87,3.0,"$2,550.00",Category_1
733,15ed2052,Customer_105,2022-10-17 08:44 AM,2022-10-18,Sales Rep_1,Product_Line_7,Product_87,1.5,"$1,275.00",Category_1
734,15ed2052,Customer_105,2022-10-17 08:44 AM,2022-10-18,Sales Rep_1,Product_Line_7,Product_91,1.0,$850.00,Category_1
735,e7234dc4,Customer_99,2022-10-17 08:48 AM,2022-10-18,Sales Rep_1,Product_Line_7,Product_87,3.0,"$2,550.00",Category_1
736,e7234dc4,Customer_99,2022-10-17 08:48 AM,2022-10-18,Sales Rep_1,Product_Line_7,Product_89,1.0,$850.00,Category_1
737,e7234dc4,Customer_99,2022-10-17 08:48 AM,2022-10-18,Sales Rep_1,Product_Line_7,Product_91,2.0,"$1,700.00",Category_1
738,15ed2052,Customer_105,2022-10-17 08:44 AM,2022-10-18,Sales Rep_1,Product_Line_7,Product_89,1.0,$850.00,Category_1
739,e7228d6f,Customer_106,2022-10-20 09:10 AM,2022-10-24,Sales Rep_1,Product_Line_3,Product_106,1000.0,$10.00,Category_1
740,f2a98009,Customer_101,2022-10-25 04:21 PM,2022-10-26,Sales Rep_1,Product_Line_1,Product_107,1.58,"$1,264.00",Category_1
741,f2a98009,Customer_101,2022-10-25 04:21 PM,2022-10-26,Sales Rep_1,Product_Line_7,Product_89,2.5,"$2,125.00",Category_1
742,f2a98009,Customer_101,2022-10-25 04:21 PM,2022-10-26,Sales Rep_1,Product_Line_7,Product_91,2.0,"$1,700.00",Category_1
743,8de2202e,Customer_42,2022-10-27 08:14 AM,2022-11-02,Sales Rep_1,Product_Line_1,Product_107,0.99,$792.00,Category_1
744,8de2202e,Customer_42,2022-10-27 08:14 AM,2022-11-02,Sales Rep_1,Product_Line_7,Product_91,2.0,"$1,700.00",Category_1
745,1bfc2a27,Customer_74,2022-10-29 11:22 AM,2022-11-02,Sales Rep_1,Product_Line_7,Product_89,3.0,"$2,550.00",Category_1
746,1bfc2a27,Customer_74,2022-10-29 11:22 AM,2022-11-02,Sales Rep_1,Product_Line_7,Product_91,3.0,"$2,550.00",Category_1
747,5fb94146,Customer_91,2022-11-03 04:09 PM,2022-11-08,Sales Rep_1,Product_Line_7,Product_91,32.37,"$22,659.00",Category_1
748,5fb94146,Customer_91,2022-11-03 04:09 PM,2022-11-08,Sales Rep_1,Product_Line_7,Product_108,2.74,"$1,918.00",Category_1
749,5fb94146,Customer_91,2022-11-03 04:09 PM,2022-11-08,Sales Rep_1,Product_Line_7,Product_89,16.86,"$11,802.00",Category_1
750,b96256ec,Customer_107,2022-11-07 10:11 AM,2022-11-07,Sales Rep_1,Product_Line_7,Product_108,1.0,$800.00,Category_1
751,b96256ec,Customer_107,2022-11-07 10:11 AM,2022-11-07,Sales Rep_1,Product_Line_7,Product_89,1.0,$850.00,Category_1
752,b96256ec,Customer_107,2022-11-07 10:11 AM,2022-11-07,Sales Rep_1,Product_Line_7,Product_91,1.0,$850.00,Category_1
753,b96256ec,Customer_107,2022-11-07 10:11 AM,2022-11-07,Sales Rep_1,Product_Line_4,Product_67,50.0,$0.10,Category_5
754,be6ab216,Customer_24,2022-11-15 10:46 PM,2022-11-16,Sales Rep_1,Product_Line_7,Product_89,0.5,$450.00,Category_1
755,be6ab216,Customer_24,2022-11-15 10:46 PM,2022-11-16,Sales Rep_1,Product_Line_7,Product_91,0.5,$450.00,Category_1
756,be6ab216,Customer_24,2022-11-15 10:46 PM,2022-11-16,Sales Rep_1,Product_Line_4,Product_67,200.0,$0.00,Category_5
757,55c83130,Customer_47,2022-11-23 10:06 AM,2022-11-29,Sales Rep_1,Product_Line_7,Product_87,2.2,"$1,430.00",Category_1
758,55c83130,Customer_47,2022-11-23 10:06 AM,2022-11-29,Sales Rep_1,Product_Line_7,Product_89,2.9,"$1,885.00",Category_1
759,18e5816e,Customer_91,2022-11-30 11:30 AM,2022-12-01,Sales Rep_1,Product_Line_7,Product_89,12.0,"$9,600.00",Category_1
760,18e5816e,Customer_91,2022-11-30 11:30 AM,2022-12-01,Sales Rep_1,Product_Line_7,Product_96,10.0,"$8,000.00",Category_1
761,9f031114,Customer_108,2022-12-01 07:22 AM,2022-12-05,Sales Rep_1,Product_Line_7,Product_87,10.0,"$4,000.00",Category_1
762,eeac5dd6,Customer_109,2022-12-01 07:33 AM,2022-12-05,Sales Rep_1,Product_Line_7,Product_87,8.0,"$3,200.00",Category_1
763,9f031114,Customer_108,2022-12-01 07:22 AM,2022-12-05,Sales Rep_1,Product_Line_7,Product_89,2.0,"$1,600.00",Category_1
764,eeac5dd6,Customer_109,2022-12-01 07:33 AM,2022-12-05,Sales Rep_1,Product_Line_7,Product_89,2.0,"$1,600.00",Category_1
765,b05407fe,Customer_91,2022-12-01 02:43 PM,2022-12-05,Sales Rep_1,Product_Line_7,Product_87,25.0,"$10,000.00",Category_1
766,38a17ebb,Customer_47,2022-12-05 04:31 PM,2022-12-07,Sales Rep_1,Product_Line_7,Product_85,5.0,"$4,250.00",Category_1
767,38a17ebb,Customer_47,2022-12-05 04:31 PM,2022-12-07,Sales Rep_1,Product_Line_7,Product_89,5.0,"$4,250.00",Category_1
